A1BG
BIRC3
BIRC5
BIRC6
BIRC7
BIVM
BLCAP
BLID
BLM
BLMH
BLNK
BLOC1S1
BLOC1S2
BLOC1S3
BLOC1S4
BLOC1S5
BLOC1S6
BLVRA
BLVRB
BLZF1
BMERB1
BMF
BMI1
BMP1
BMP2
BMP2K
BMP7
BMP8B
BMPER
BMPR1A
BMPR1B
BMPR2
BMS1
BMT2
BNC2
BNIP1
BNIP2
BNIP3
BNIP3L
BOC
BOD1
BOD1L1
BOK
BOLA1
BOLA2
BOLA3
BOP1
BORA
BORCS5
BORCS7
BORCS8
BPGM
BPHL
BPNT1
BPTF
BRAF
BRAP
BRAT1
BRCA1
BRCC3
BRD1
BRD2
BRD3
BRD3OS
BRD4
BRD7
BRD8
BRD9
BRF1
BRF2
BRI3
BRI3BP
BRICD5
BRINP1
BRINP2
BRINP3
BRIP1
BRIX1
BRK1
BRMS1
BRMS1L
BROX
BRPF1
BRPF3
BRSK1
BRSK2
BRWD1
BSCL2
BSDC1
BSG
BSN
BSPRY
BST2
BTAF1
BTBD1
BTBD10
BTBD11
BTBD19
BTBD2
BTBD3
BTBD6
BTBD7
BTBD8
BTBD9
BTD
BTF3
BTF3L4
BTG1
BTG2
BTG3
BTK
BTN2A1
BTN2A2
BTN3A1
BTN3A2
BTN3A3
BTRC
BUB1
BUB1B
BUB3
BUD13
BUD23
BUD31
BVES
BX255925.3
BX284668.5
BX664727.3
BYSL
BZW1
BZW2
C10orf90
C11orf1
C11orf24
C11orf49
C11orf54
C11orf58
C11orf68
C11orf71
C11orf74
C11orf80
C11orf87
C11orf95
C11orf96
C11orf98
C12orf10
C12orf29
C12orf4
C12orf43
C12orf45
C12orf49
C12orf57
C12orf65
C12orf66
C12orf73
C12orf75
C12orf76
C14orf119
C14orf132
C15orf39
C15orf40
C15orf61
C16orf58
C16orf70
C16orf72
C16orf87
C16orf89
C16orf91
C16orf95
C17orf49
C17orf58
C17orf75
C17orf80
C17orf97
C18orf21
C18orf25
C18orf32
C18orf54
C19orf12
C19orf18
C19orf25
C19orf44
C19orf47
C19orf48
C19orf53
C19orf54
C19orf57
C19orf81
C1D
C1GALT1
C1GALT1C1
C1QA
C1QB
C1QBP
C1QC
C1QL1
C1QL2
C1QL3
C1QL4
C1QTNF1
C1QTNF4
C1QTNF6
C1R
C1RL
C1S
C1orf109
C1orf112
C1orf115
C1orf122
C1orf131
C1orf159
C1orf162
C1orf174
C1orf198
C1orf21
C1orf216
C1orf226
C1orf35
C1orf43
C1orf50
C1orf52
C1orf53
C1orf54
C1orf56
C1orf61
C2
C20orf194
C20orf27
C20orf96
C21orf58
C21orf62
C21orf91
C22orf39
C2CD2
C2CD2L
C2CD3
C2CD4A
C2CD5
C2orf42
C2orf49
C2orf68
C2orf69
C2orf72
C2orf74
C2orf76
C2orf80
C2orf88
C3
C3AR1
C3orf14
C3orf18
C3orf38
C3orf62
C3orf70
C4orf19
C4orf3
C4orf33
C4orf46
C4orf47
C4orf48
C5AR1
C5AR2
C5orf15
C5orf22
C5orf24
C5orf30
C5orf49
C5orf51
C5orf56
C6orf118
C6orf120
C6orf136
C6orf141
C6orf15
C6orf226
C6orf47
C6orf62
C6orf89
C7
C7orf25
C7orf26
C7orf50
C7orf61
C8orf33
C8orf58
C8orf76
C8orf82
C8orf88
C9orf116
C9orf16
C9orf64
C9orf72
C9orf78
C9orf85
CA10
CA11
CA12
CA13
CA14
CA2
CA3
CA4
CA5B
CA9
CAAP1
CAB39
CAB39L
CABIN1
CABLES1
CABLES2
CABP1
CABP4
CABP7
CACFD1
CACHD1
CACNA1A
CACNA1B
CACNA1C
CACNA1E
CACNA1G
CACNA2D1
CACNA2D3
CACNB1
CACNB2
CACNB3
CACNB4
CACNG1
CACNG2
CACNG3
CACNG4
CACNG7
CACNG8
CACTIN
CACUL1
CACYBP
CAD
CADM1
CADM2
CADM3
CADM4
CADPS
CADPS2
CALB1
CALB2
CALCOCO1
CALCOCO2
CALCRL
CALD1
CALHM2
CALHM6
CALM1
CALM2
CALM3
CALML4
CALN1
CALR
CALU
CALY
CAMK1
CAMK1D
CAMK1G
CAMK2A
CAMK2B
CAMK2D
CAMK2G
CAMK2N1
CAMK2N2
CAMK4
CAMKK1
CAMKK2
CAMKMT
CAMKV
CAMLG
CAMSAP1
CAMSAP2
CAMSAP3
CAMTA1
CAMTA2
CAND1
CAND2
CANT1
CANX
CAP1
CAP2
CAPG
CAPN1
CAPN10
CAPN15
CAPN2
CAPN3
CAPN5
CAPN7
CAPNS1
CAPRIN1
CAPRIN2
CAPS
CAPS2
CAPZA1
CAPZA2
CAPZB
CARD11
CARD16
CARD19
CARD6
CARD8
CARD9
CARF
CARHSP1
CARM1
CARMIL1
CARNS1
CARS
CARS2
CASC3
CASC4
CASD1
CASK
CASKIN1
CASKIN2
CASP1
CASP10
CASP2
CASP3
CASP4
CASP6
CASP7
CASP8
CASP8AP2
CASP9
CASQ1
CAST
CASTOR1
CASTOR2
CASTOR3
CAT
CATSPERG
CAV1
CAV2
CAVIN1
CAVIN2
CAVIN3
CBARP
CBFA2T2
CBFB
CBL
CBLB
CBLL1
CBLN2
CBLN4
CBR1
CBR3
CBR4
CBX1
CBX2
CBX3
CBX4
CBX5
CBX6
CBX7
CBX8
CBY1
CC2D1A
CC2D1B
CC2D2A
CCAR1
CCAR2
CCDC102A
CCDC102B
CCDC106
CCDC107
CCDC112
CCDC113
CCDC115
CCDC117
CCDC12
CCDC124
CCDC125
CCDC126
CCDC127
CCDC130
CCDC136
CCDC137
CCDC14
CCDC142
CCDC146
CCDC149
CCDC159
CCDC163
CCDC167
CCDC174
CCDC181
CCDC184
CCDC186
CCDC188
CCDC189
CCDC191
CCDC194
CCDC22
CCDC25
CCDC28A
CCDC28B
CCDC3
CCDC30
CCDC32
CCDC34
CCDC40
CCDC43
CCDC47
CCDC50
CCDC57
CCDC58
CCDC59
CCDC6
CCDC61
CCDC66
CCDC69
CCDC71
CCDC71L
CCDC8
CCDC80
CCDC82
CCDC84
CCDC85A
CCDC85B
CCDC85C
CCDC86
CCDC88A
CCDC88B
CCDC9
CCDC90B
CCDC91
CCDC92
CCDC93
CCDC97
CCDC9B
CCER2
CCHCR1
CCK
CCL14
CCL18
CCL2
CCL20
CCL3
CCL3L1
CCL4
CCL4L2
CCL5
CCM2
CCN1
CCN2
CCN4
CCNA2
CCNB1
CCNB1IP1
CCNB2
CCNC
CCND1
CCND2
CCND3
CCNDBP1
CCNE2
CCNF
CCNG1
CCNG2
CCNH
CCNI
CCNK
CCNL1
CCNL2
CCNQ
CCNT1
CCNT2
CCNY
CCNYL1
CCP110
CCPG1
CCR1
CCRL2
CCS
CCSAP
CCSER1
CCSER2
CCT2
CCT3
CCT4
CCT5
CCT6A
CCT7
CCT8
CCZ1
CD109
CD14
CD151
CD163
CD163L1
CD164
CD180
CD200
CD22
CD24
CD248
CD27-AS1
CD274
CD276
CD28
CD2AP
CD2BP2
CD300A
CD300E
CD302
CD320
CD33
CD34
CD36
CD37
CD4
CD40
CD44
CD46
CD47
CD52
CD53
CD55
CD58
CD59
CD63
CD68
CD69
CD72
CD74
CD81
CD82
CD83
CD84
CD86
CD9
CD93
CD99
CD99L2
CDAN1
CDC123
CDC14B
CDC16
CDC20
CDC23
CDC25B
CDC26
CDC27
CDC34
CDC37
CDC37L1
CDC40
CDC42
CDC42BPA
CDC42BPB
CDC42EP1
CDC42EP2
CDC42EP3
CDC42EP4
CDC42EP5
CDC42SE1
CDC42SE2
CDC5L
CDC6
CDC7
CDC73
CDCA2
CDCA3
CDCA4
CDCA5
CDCA7
CDCA7L
CDCA8
CDCP1
CDH10
CDH11
CDH13
CDH18
CDH19
CDH2
CDH20
CDH23
CDH24
CDH4
CDH5
CDH6
CDH8
CDH9
CDHR1
CDIP1
CDIPT
CDK1
CDK10
CDK11B
CDK12
CDK13
CDK14
CDK16
CDK17
CDK18
CDK19
CDK2
CDK20
CDK2AP1
CDK2AP2
CDK3
CDK4
CDK5
CDK5R1
CDK5R2
CDK5RAP1
CDK5RAP2
CDK5RAP3
CDK6
CDK7
CDK8
CDK9
CDKAL1
CDKL2
CDKL3
CDKL5
CDKN1A
CDKN1B
CDKN1C
CDKN2AIP
CDKN2AIPNL
CDKN2C
CDKN2D
CDKN3
CDO1
CDON
CDPF1
CDR2
CDR2L
CDRT4
CDS1
CDS2
CDT1
CDV3
CDYL
CDYL2
CEBPA
CEBPB
CEBPD
CEBPG
CEBPZ
CEBPZOS
CECR2
CELF1
CELF2
CELF3
CELF4
CELF6
CELSR1
CELSR2
CELSR3
CEMIP
CEMIP2
CEND1
CENPA
CENPB
CENPC
CENPE
CENPF
CENPH
CENPI
CENPJ
CENPK
CENPL
CENPM
CENPN
CENPO
CENPP
CENPQ
CENPS
CENPT
CENPU
CENPV
CENPVL3
CENPW
CENPX
CEP104
CEP112
CEP120
CEP126
CEP128
CEP131
CEP135
CEP152
CEP164
CEP170
CEP170B
CEP19
CEP192
CEP250
CEP290
CEP295
CEP295NL
CEP350
CEP41
CEP44
CEP57
CEP57L1
CEP63
CEP68
CEP70
CEP76
CEP78
CEP83
CEP85
CEP85L
CEP89
CEP95
CEP97
CEPT1
CERCAM
CERK
CERS1
CERS2
CERS4
CERS5
CERS6
CERT1
CES2
CES4A
CETN2
CETN3
CFAP126
CFAP20
CFAP298
CFAP36
CFAP410
CFAP44
CFAP70
CFAP97
CFB
CFD
CFDP1
CFH
CFI
CFL1
CFL2
CFLAR
CGGBP1
CGNL1
CGREF1
CGRRF1
CH25H
CHADL
CHAF1A
CHAMP1
CHCHD1
CHCHD10
CHCHD2
CHCHD3
CHCHD4
CHCHD5
CHCHD6
CHCHD7
CHD1
CHD2
CHD3
CHD4
CHD5
CHD6
CHD7
CHD8
CHD9
CHDH
CHEK1
CHEK2
CHERP
CHFR
CHGA
CHGB
CHI3L1
CHI3L2
CHIC1
CHIC2
CHID1
CHKA
CHKB
CHL1
CHM
CHML
CHMP1A
CHMP1B
CHMP2A
CHMP2B
CHMP3
CHMP4A
CHMP4B
CHMP5
CHMP6
CHMP7
CHN1
CHODL
CHORDC1
CHP1
CHPF
CHPF2
CHPT1
CHRAC1
CHRD
CHRDL1
CHRM1
CHRM3
CHRNA1
CHRNA9
CHRNB1
CHRNB2
CHROMR
CHST1
CHST10
CHST11
CHST12
CHST14
CHST15
CHST2
CHST3
CHST6
CHST7
CHST8
CHST9
CHSY1
CHTF18
CHTF8
CHTOP
CHUK
CHURC1
CIAO1
CIAO2A
CIAO2B
CIAO3
CIAPIN1
CIB1
CIB2
CIC
CIITA
CINP
CIP2A
CIPC
CIR1
CIRBP
CISD1
CISD2
CISD3
CISH
CIT
CITED1
CITED2
CITED4
CIZ1
CKAP2
CKAP2L
CKAP4
CKAP5
CKB
CKLF
CKS1B
CKS2
CLASP1
CLASP2
CLASRP
CLBA1
CLCA4
CLCC1
CLCF1
CLCN2
CLCN3
CLCN4
CLCN5
CLCN6
CLCN7
CLDN10
CLDN11
CLDN12
CLDN15
CLDN5
CLDND1
CLEC10A
CLEC11A
CLEC12A
CLEC14A
CLEC16A
CLEC18B
CLEC2B
CLEC2D
CLEC3B
CLEC4A
CLEC5A
CLEC7A
CLHC1
CLIC1
CLIC2
CLIC4
CLINT1
CLIP1
CLIP2
CLIP3
CLIP4
CLK1
CLK2
CLK3
CLK4
CLMN
CLN3
CLN5
CLN6
CLN8
CLNS1A
CLOCK
CLPB
CLPP
CLPTM1
CLPTM1L
CLPX
CLSPN
CLSTN1
CLSTN2
CLSTN3
CLTA
CLTB
CLTC
CLU
CLUAP1
CLUH
CLVS1
CLVS2
CLYBL
CMAS
CMBL
CMC1
CMC2
CMC4
CMIP
CMKLR1
CMPK1
CMPK2
CMSS1
CMTM1
CMTM3
CMTM4
CMTM5
CMTM6
CMTM7
CMTM8
CMTR1
CMTR2
CMYA5
CNBD2
CNBP
CNDP1
CNDP2
CNEP1R1
CNGA3
CNIH1
CNIH2
CNIH3
CNIH4
CNKSR2
CNKSR3
CNN1
CNN2
CNN3
CNNM2
CNNM3
CNNM4
CNOT1
CNOT10
CNOT11
CNOT2
CNOT3
CNOT4
CNOT6
CNOT6L
CNOT7
CNOT8
CNOT9
CNP
CNPPD1
CNPY2
CNPY3
CNPY4
CNR1
CNRIP1
CNST
CNTFR
CNTLN
CNTN1
CNTN2
CNTNAP1
CNTNAP2
CNTNAP3B
CNTNAP4
CNTNAP5
CNTRL
CNTROB
COA1
COA3
COA4
COA5
COA6
COA6-AS1
COA7
COA8
COASY
COBL
COBLL1
COCH
COG1
COG2
COG3
COG4
COG5
COG6
COG7
COG8
COIL
COL11A1
COL11A2
COL12A1
COL13A1
COL15A1
COL16A1
COL18A1
COL1A1
COL1A2
COL20A1
COL22A1
COL23A1
COL25A1
COL27A1
COL28A1
COL3A1
COL4A1
COL4A2
COL4A3
COL4A4
COL4A5
COL4A6
COL5A1
COL5A2
COL5A3
COL6A1
COL6A2
COL6A3
COL7A1
COL8A1
COL8A2
COL9A1
COL9A2
COL9A3
COLEC12
COLGALT1
COLGALT2
COMMD1
COMMD10
COMMD2
COMMD3
COMMD4
COMMD5
COMMD6
